,area_en,type,name,distance_km
3058,JUMEIRA BAY,landmark,IMG World Adventures,16.806279334826144
3059,JUMEIRA BAY,landmark,Dubai International Airport,13.674604210830838
3060,JUMEIRA BAY,landmark,Downtown Dubai,4.672536169534418
3061,JUMEIRA BAY,landmark,Motor City,18.456580908906457
3062,JUMEIRA BAY,landmark,Burj Al Arab,9.55185386412186
3063,JUMEIRA BAY,landmark,Burj Khalifa,4.206170958232872
3064,JUMEIRA BAY,landmark,Hamdan Sports Complex,19.852145489391642
3065,JUMEIRA BAY,landmark,Global Village,17.597048791514986
3066,JUMEIRA BAY,landmark,Expo 2020 Site,28.560470280233783
3067,JUMEIRA BAY,landmark,Al Makhtoum International Airport,37.25455444007166
3068,JUMEIRA BAY,landmark,Dubai Parks and Resorts,39.92858258304621
3069,JUMEIRA BAY,landmark,Jabel Ali,24.116372876603812
3070,JUMEIRA BAY,mall,Mall of the Emirates,10.905885867374009
3071,JUMEIRA BAY,mall,Marina Mall,17.979041004850806
3072,JUMEIRA BAY,mall,Ibn-e-Battuta Mall,22.143568054745433
3073,JUMEIRA BAY,mall,City Centre Mirdif,17.16150291852867
3074,JUMEIRA BAY,mall,Dubai Mall,4.64601194689545
3075,JUMEIRA BAY,extreme,north,20.98972888630276
3076,JUMEIRA BAY,extreme,south,40.577903762193856
3077,JUMEIRA BAY,extreme,east,39.55927295946353
3078,JUMEIRA BAY,extreme,west,24.83716331466442
3079,JUMEIRA BAY,extreme,center,8.939639896755805
3080,JUMEIRAH BEACH RESIDENCE,landmark,IMG World Adventures,18.58703468098824
3081,JUMEIRAH BEACH RESIDENCE,landmark,Dubai International Airport,30.233196618872054
3082,JUMEIRAH BEACH RESIDENCE,landmark,Downtown Dubai,19.390529234564006
3083,JUMEIRAH BEACH RESIDENCE,landmark,Motor City,10.90436718004242
3084,JUMEIRAH BEACH RESIDENCE,landmark,Burj Al Arab,8.686716884047003
3085,JUMEIRAH BEACH RESIDENCE,landmark,Burj Khalifa,19.272292814813124
3086,JUMEIRAH BEACH RESIDENCE,landmark,Hamdan Sports Complex,18.660574100165526
3087,JUMEIRAH BEACH RESIDENCE,landmark,Global Village,17.31746524213281
3088,JUMEIRAH BEACH RESIDENCE,landmark,Expo 2020 Site,12.559197932435097
3089,JUMEIRAH BEACH RESIDENCE,landmark,Al Makhtoum International Airport,21.445886617652747
3090,JUMEIRAH BEACH RESIDENCE,landmark,Dubai Parks and Resorts,21.702085539223862
3091,JUMEIRAH BEACH RESIDENCE,landmark,Jabel Ali,6.871223918645055
3092,JUMEIRAH BEACH RESIDENCE,mall,Mall of the Emirates,8.153552963965168
3093,JUMEIRAH BEACH RESIDENCE,mall,Marina Mall,0.49115161034858595
3094,JUMEIRAH BEACH RESIDENCE,mall,Ibn-e-Battuta Mall,3.9817108852303926
3095,JUMEIRAH BEACH RESIDENCE,mall,City Centre Mirdif,31.46482174785624
3096,JUMEIRAH BEACH RESIDENCE,mall,Dubai Mall,19.62796219571789
3097,JUMEIRAH BEACH RESIDENCE,extreme,north,38.30708958032705
3098,JUMEIRAH BEACH RESIDENCE,extreme,south,28.7460564136664
3099,JUMEIRAH BEACH RESIDENCE,extreme,east,55.70175775975146
3100,JUMEIRAH BEACH RESIDENCE,extreme,west,15.801701465460738
3101,JUMEIRAH BEACH RESIDENCE,extreme,center,27.052630874794257
3102,JUMEIRAH GOLF,landmark,IMG World Adventures,17.316709971252283
3103,JUMEIRAH GOLF,landmark,Dubai International Airport,33.07592420290627
3104,JUMEIRAH GOLF,landmark,Downtown Dubai,22.817711455252613
3105,JUMEIRAH GOLF,landmark,Motor City,8.243647931735262
3106,JUMEIRAH GOLF,landmark,Burj Al Arab,13.914951164260847
3107,JUMEIRAH GOLF,landmark,Burj Khalifa,22.840543899146855
3108,JUMEIRAH GOLF,landmark,Hamdan Sports Complex,16.024414602329554
3109,JUMEIRAH GOLF,landmark,Global Village,15.527074861291155
3110,JUMEIRAH GOLF,landmark,Expo 2020 Site,5.69238149251776
3111,JUMEIRAH GOLF,landmark,Al Makhtoum International Airport,14.647849492498654
3112,JUMEIRAH GOLF,landmark,Dubai Parks and Resorts,19.016619603772508
3113,JUMEIRAH GOLF,landmark,Jabel Ali,2.5726117466770555
3114,JUMEIRAH GOLF,mall,Mall of the Emirates,12.0909935053486
3115,JUMEIRAH GOLF,mall,Marina Mall,7.054298432316754
3116,JUMEIRAH GOLF,mall,Ibn-e-Battuta Mall,5.262576037033681
3117,JUMEIRAH GOLF,mall,City Centre Mirdif,33.08800147266183
3118,JUMEIRAH GOLF,mall,Dubai Mall,23.08240599927002
3119,JUMEIRAH GOLF,extreme,north,43.83336600260631
3120,JUMEIRAH GOLF,extreme,south,21.535580010136517
3121,JUMEIRAH GOLF,extreme,east,57.404060920915185
3122,JUMEIRAH GOLF,extreme,west,22.061001956344764
3123,JUMEIRAH GOLF,extreme,center,31.236466645240117
3124,JUMEIRAH HEIGHTS,landmark,IMG World Adventures,17.635995667607435
3125,JUMEIRAH HEIGHTS,landmark,Dubai International Airport,30.354668336870706
3126,JUMEIRAH HEIGHTS,landmark,Downtown Dubai,19.604952168937462
3127,JUMEIRAH HEIGHTS,landmark,Motor City,9.540274101320236
3128,JUMEIRAH HEIGHTS,landmark,Burj Al Arab,9.332988173751845
3129,JUMEIRAH HEIGHTS,landmark,Burj Khalifa,19.526881515264584
3130,JUMEIRAH HEIGHTS,landmark,Hamdan Sports Complex,17.451221662643896
3131,JUMEIRAH HEIGHTS,landmark,Global Village,16.246603920545027
3132,JUMEIRAH HEIGHTS,landmark,Expo 2020 Site,11.052430689182255
3133,JUMEIRAH HEIGHTS,landmark,Al Makhtoum International Airport,19.994063566090826
3134,JUMEIRAH HEIGHTS,landmark,Dubai Parks and Resorts,21.277796231861004
3135,JUMEIRAH HEIGHTS,landmark,Jabel Ali,5.556346940790622
3136,JUMEIRAH HEIGHTS,mall,Mall of the Emirates,8.29767310397692
3137,JUMEIRAH HEIGHTS,mall,Marina Mall,1.4543989400026047
3138,JUMEIRAH HEIGHTS,mall,Ibn-e-Battuta Mall,3.447089280322287
3139,JUMEIRAH HEIGHTS,mall,City Centre Mirdif,31.275112788728315
3140,JUMEIRAH HEIGHTS,mall,Dubai Mall,19.852571598651398
3141,JUMEIRAH HEIGHTS,extreme,north,39.24011198765906
3142,JUMEIRAH HEIGHTS,extreme,south,27.05084588910653
3143,JUMEIRAH HEIGHTS,extreme,east,55.593731675670284
3144,JUMEIRAH HEIGHTS,extreme,west,17.40806634638806
3145,JUMEIRAH HEIGHTS,extreme,center,27.53969930373888
3146,JUMEIRAH ISLANDS,landmark,IMG World Adventures,16.711837310782098
3147,JUMEIRAH ISLANDS,landmark,Dubai International Airport,30.25571538578064
3148,JUMEIRAH ISLANDS,landmark,Downtown Dubai,19.623386677924092
3149,JUMEIRAH ISLANDS,landmark,Motor City,8.331907800722794
3150,JUMEIRAH ISLANDS,landmark,Burj Al Arab,9.822251949195506
3151,JUMEIRAH ISLANDS,landmark,Burj Khalifa,19.5790908298429
3152,JUMEIRAH ISLANDS,landmark,Hamdan Sports Complex,16.325862340628877
3153,JUMEIRAH ISLANDS,landmark,Global Village,15.233529993500271
3154,JUMEIRAH ISLANDS,landmark,Expo 2020 Site,10.03776273199407
3155,JUMEIRAH ISLANDS,landmark,Al Makhtoum International Airport,19.00873360803015
3156,JUMEIRAH ISLANDS,landmark,Dubai Parks and Resorts,21.299125734748873
3157,JUMEIRAH ISLANDS,landmark,Jabel Ali,4.91682275450301
3158,JUMEIRAH ISLANDS,mall,Mall of the Emirates,8.412818149901698
3159,JUMEIRAH ISLANDS,mall,Marina Mall,2.803006717222022
3160,JUMEIRAH ISLANDS,mall,Ibn-e-Battuta Mall,3.865864150593318
3161,JUMEIRAH ISLANDS,mall,City Centre Mirdif,30.918703997892596
3162,JUMEIRAH ISLANDS,mall,Dubai Mall,19.878036430899048
3163,JUMEIRAH ISLANDS,extreme,north,39.8159390052046
3164,JUMEIRAH ISLANDS,extreme,south,25.726356063445188
3165,JUMEIRAH ISLANDS,extreme,east,55.27359282952471
3166,JUMEIRAH ISLANDS,extreme,west,18.815050209537205
3167,JUMEIRAH ISLANDS,extreme,center,27.753440076368037
3168,JUMEIRAH LAKES TOWERS,landmark,IMG World Adventures,17.753700589059175
3169,JUMEIRAH LAKES TOWERS,landmark,Dubai International Airport,29.97580187922954
3170,JUMEIRAH LAKES TOWERS,landmark,Downtown Dubai,19.18295356293893
3171,JUMEIRAH LAKES TOWERS,landmark,Motor City,9.903588661038633
3172,JUMEIRAH LAKES TOWERS,landmark,Burj Al Arab,8.738477031237926
3173,JUMEIRAH LAKES TOWERS,landmark,Burj Khalifa,19.089278191203512
3174,JUMEIRAH LAKES TOWERS,landmark,Hamdan Sports Complex,17.719540683950193
3175,JUMEIRAH LAKES TOWERS,landmark,Global Village,16.431171746557027
3176,JUMEIRAH LAKES TOWERS,landmark,Expo 2020 Site,11.830272818149476
3177,JUMEIRAH LAKES TOWERS,landmark,Al Makhtoum International Airport,20.766351830891644
3178,JUMEIRAH LAKES TOWERS,landmark,Dubai Parks and Resorts,21.74699456575556
3179,JUMEIRAH LAKES TOWERS,landmark,Jabel Ali,6.291127145312217
3180,JUMEIRAH LAKES TOWERS,mall,Mall of the Emirates,7.878565157444794
3181,JUMEIRAH LAKES TOWERS,mall,Marina Mall,0.6911889925180645
3182,JUMEIRAH LAKES TOWERS,mall,Ibn-e-Battuta Mall,3.8857919523671223
3183,JUMEIRAH LAKES TOWERS,mall,City Centre Mirdif,31.027228503066876
3184,JUMEIRAH LAKES TOWERS,mall,Dubai Mall,19.426836515413886
3185,JUMEIRAH LAKES TOWERS,extreme,north,38.579334104370666
3186,JUMEIRAH LAKES TOWERS,extreme,south,27.81121953523581
3187,JUMEIRAH LAKES TOWERS,extreme,east,55.315488716568915
3188,JUMEIRAH LAKES TOWERS,extreme,west,16.850828907064027
3189,JUMEIRAH LAKES TOWERS,extreme,center,27.02097815327787
3190,JUMEIRAH LIVING,landmark,IMG World Adventures,17.38658567572923
3191,JUMEIRAH LIVING,landmark,Dubai International Airport,28.613677038845378
3192,JUMEIRAH LIVING,landmark,Downtown Dubai,17.76968703491793
3193,JUMEIRAH LIVING,landmark,Motor City,10.192114904808374
3194,JUMEIRAH LIVING,landmark,Burj Al Arab,7.111003977710191
3195,JUMEIRAH LIVING,landmark,Burj Khalifa,17.65191753468968
3196,JUMEIRAH LIVING,landmark,Hamdan Sports Complex,17.69239314971831
3197,JUMEIRAH LIVING,landmark,Global Village,16.22208205552609
3198,JUMEIRAH LIVING,landmark,Expo 2020 Site,13.477252386061327
3199,JUMEIRAH LIVING,landmark,Al Makhtoum International Airport,22.43263737748681
3200,JUMEIRAH LIVING,landmark,Dubai Parks and Resorts,23.290930920127696
3201,JUMEIRAH LIVING,landmark,Jabel Ali,8.00830681984947
3202,JUMEIRAH LIVING,mall,Mall of the Emirates,6.5433262460452895
3203,JUMEIRAH LIVING,mall,Marina Mall,1.3162114207756013
3204,JUMEIRAH LIVING,mall,Ibn-e-Battuta Mall,5.487274020632193
3205,JUMEIRAH LIVING,mall,City Centre Mirdif,29.88494404097964
3206,JUMEIRAH LIVING,mall,Dubai Mall,18.00715196101969
3207,JUMEIRAH LIVING,extreme,north,36.87183360795001
3208,JUMEIRAH LIVING,extreme,south,29.17884581639126
3209,JUMEIRAH LIVING,extreme,east,54.102231014725184
3210,JUMEIRAH LIVING,extreme,west,16.355975347984778
3211,JUMEIRAH LIVING,extreme,center,25.45818187671096
3212,JUMEIRAH PARK,landmark,IMG World Adventures,17.06987505817909
3213,JUMEIRAH PARK,landmark,Dubai International Airport,31.163671785301872
3214,JUMEIRAH PARK,landmark,Downtown Dubai,20.593869630530335
3215,JUMEIRAH PARK,landmark,Motor City,8.40112752339734
3216,JUMEIRAH PARK,landmark,Burj Al Arab,10.937637879575194
3217,JUMEIRAH PARK,landmark,Burj Khalifa,20.562919358071397
3218,JUMEIRAH PARK,landmark,Hamdan Sports Complex,16.453372496495437
3219,JUMEIRAH PARK,landmark,Global Village,15.503274975644914
3220,JUMEIRAH PARK,landmark,Expo 2020 Site,8.917254771889656
3221,JUMEIRAH PARK,landmark,Al Makhtoum International Airport,17.886356864428972
3222,JUMEIRAH PARK,landmark,Dubai Parks and Resorts,20.411937748963645
3223,JUMEIRAH PARK,landmark,Jabel Ali,3.8350802534084134
3224,JUMEIRAH PARK,mall,Mall of the Emirates,9.450007807744392
3225,JUMEIRAH PARK,mall,Marina Mall,3.721837681709925
3226,JUMEIRAH PARK,mall,Ibn-e-Battuta Mall,3.486021065762521
3227,JUMEIRAH PARK,mall,City Centre Mirdif,31.688518838707584
3228,JUMEIRAH PARK,mall,Dubai Mall,20.85096025699277
3229,JUMEIRAH PARK,extreme,north,40.93243380593
3230,JUMEIRAH PARK,extreme,south,24.787327265364482
3231,JUMEIRAH PARK,extreme,east,56.05219193281682
3232,JUMEIRAH PARK,extreme,west,19.34827277341843
3233,JUMEIRAH PARK,extreme,center,28.787177028652778
3234,JUMEIRAH VILLAGE CIRCLE,landmark,IMG World Adventures,11.941271675242596
3235,JUMEIRAH VILLAGE CIRCLE,landmark,Dubai International Airport,27.39845579530076
3236,JUMEIRAH VILLAGE CIRCLE,landmark,Downtown Dubai,17.386939060529684
3237,JUMEIRAH VILLAGE CIRCLE,landmark,Motor City,3.31629509175004
3238,JUMEIRAH VILLAGE CIRCLE,landmark,Burj Al Arab,10.06040962642608
3239,JUMEIRAH VILLAGE CIRCLE,landmark,Burj Khalifa,17.45743299323416
3240,JUMEIRAH VILLAGE CIRCLE,landmark,Hamdan Sports Complex,11.315745636011117
3241,JUMEIRAH VILLAGE CIRCLE,landmark,Global Village,10.334440199959902
3242,JUMEIRAH VILLAGE CIRCLE,landmark,Expo 2020 Site,10.688746528112631
3243,JUMEIRAH VILLAGE CIRCLE,landmark,Al Makhtoum International Airport,19.123526103334825
3244,JUMEIRAH VILLAGE CIRCLE,landmark,Dubai Parks and Resorts,24.757842567647696
3245,JUMEIRAH VILLAGE CIRCLE,landmark,Jabel Ali,7.964523878161776
3246,JUMEIRAH VILLAGE CIRCLE,mall,Mall of the Emirates,7.6302097360013414
3247,JUMEIRAH VILLAGE CIRCLE,mall,Marina Mall,7.173378724878804
3248,JUMEIRAH VILLAGE CIRCLE,mall,Ibn-e-Battuta Mall,8.65611271196892
3249,JUMEIRAH VILLAGE CIRCLE,mall,City Centre Mirdif,27.30998676243323
3250,JUMEIRAH VILLAGE CIRCLE,mall,Dubai Mall,17.655375466874613
3251,JUMEIRAH VILLAGE CIRCLE,extreme,north,39.14907909071066
3252,JUMEIRAH VILLAGE CIRCLE,extreme,south,23.45662971512415
3253,JUMEIRAH VILLAGE CIRCLE,extreme,east,51.63052877568546
3254,JUMEIRAH VILLAGE CIRCLE,extreme,west,23.371389968683985
3255,JUMEIRAH VILLAGE CIRCLE,extreme,center,25.951903657960106
3256,JUMEIRAH VILLAGE TRIANGLE,landmark,IMG World Adventures,13.489440608130337
3257,JUMEIRAH VILLAGE TRIANGLE,landmark,Dubai International Airport,28.570129555041625
3258,JUMEIRAH VILLAGE TRIANGLE,landmark,Downtown Dubai,18.35769035072798
3259,JUMEIRAH VILLAGE TRIANGLE,landmark,Motor City,4.791857330062181
3260,JUMEIRAH VILLAGE TRIANGLE,landmark,Burj Al Arab,10.186546579872452
3261,JUMEIRAH VILLAGE TRIANGLE,landmark,Burj Khalifa,18.396335887740467
3262,JUMEIRAH VILLAGE TRIANGLE,landmark,Hamdan Sports Complex,12.832760323917352
3263,JUMEIRAH VILLAGE TRIANGLE,landmark,Global Village,11.885246550545675
3264,JUMEIRAH VILLAGE TRIANGLE,landmark,Expo 2020 Site,9.794940639956181
3265,JUMEIRAH VILLAGE TRIANGLE,landmark,Al Makhtoum International Airport,18.486557553189574
3266,JUMEIRAH VILLAGE TRIANGLE,landmark,Dubai Parks and Resorts,23.355637233651574
3267,JUMEIRAH VILLAGE TRIANGLE,landmark,Jabel Ali,6.514571427639657
3268,JUMEIRAH VILLAGE TRIANGLE,mall,Mall of the Emirates,7.995298013200795
3269,JUMEIRAH VILLAGE TRIANGLE,mall,Marina Mall,5.963805767722559
3270,JUMEIRAH VILLAGE TRIANGLE,mall,Ibn-e-Battuta Mall,7.114940871360645
3271,JUMEIRAH VILLAGE TRIANGLE,mall,City Centre Mirdif,28.663104077514845
3272,JUMEIRAH VILLAGE TRIANGLE,mall,Dubai Mall,18.623855609300975
3273,JUMEIRAH VILLAGE TRIANGLE,extreme,north,39.744361077522846
3274,JUMEIRAH VILLAGE TRIANGLE,extreme,south,23.615971490722753
3275,JUMEIRAH VILLAGE TRIANGLE,extreme,east,53.00733459511346
3276,JUMEIRAH VILLAGE TRIANGLE,extreme,west,22.198404387897863
3277,JUMEIRAH VILLAGE TRIANGLE,extreme,center,26.838313608176097
3278,Jabal Ali,landmark,IMG World Adventures,19.562106294473995
3279,Jabal Ali,landmark,Dubai International Airport,32.28124211018432
3280,Jabal Ali,landmark,Downtown Dubai,21.490170492939228
3281,Jabal Ali,landmark,Motor City,11.223389455816884
3282,Jabal Ali,landmark,Burj Al Arab,10.966069691479209
3283,Jabal Ali,landmark,Burj Khalifa,21.395156182039393
3284,Jabal Ali,landmark,Hamdan Sports Complex,19.226670224965844
3285,Jabal Ali,landmark,Global Village,18.11761615388663
3286,Jabal Ali,landmark,Expo 2020 Site,10.594265476359785
3287,Jabal Ali,landmark,Al Makhtoum International Airport,19.35885403803913
3288,Jabal Ali,landmark,Dubai Parks and Resorts,19.458096270187788
3289,Jabal Ali,landmark,Jabel Ali,4.769395024746799
3290,Jabal Ali,mall,Mall of the Emirates,10.185849542861277
3291,Jabal Ali,mall,Marina Mall,2.5408428471383524
3292,Jabal Ali,mall,Ibn-e-Battuta Mall,1.6359238384434225
3293,Jabal Ali,mall,City Centre Mirdif,33.27965206229488
3294,Jabal Ali,mall,Dubai Mall,21.73383171592483
3295,Jabal Ali,extreme,north,40.65805148930682
3296,Jabal Ali,extreme,south,27.222805969907952
3297,Jabal Ali,extreme,east,57.587036811393496
3298,Jabal Ali,extreme,west,16.413182887300163
3299,Jabal Ali,extreme,center,29.295481300504623
3300,Jabal Ali First,landmark,IMG World Adventures,18.709478889070965
3301,Jabal Ali First,landmark,Dubai International Airport,33.43597541273065
3302,Jabal Ali First,landmark,Downtown Dubai,22.9126186090161
3303,Jabal Ali First,landmark,Motor City,9.748360440431329
3304,Jabal Ali First,landmark,Burj Al Arab,13.240145181551625
3305,Jabal Ali First,landmark,Burj Khalifa,22.88848542348575
3306,Jabal Ali First,landmark,Hamdan Sports Complex,17.73631164023493
3307,Jabal Ali First,landmark,Global Village,17.023723013128407
3308,Jabal Ali First,landmark,Expo 2020 Site,6.9976086130187145
3309,Jabal Ali First,landmark,Al Makhtoum International Airport,15.887972439478421
3310,Jabal Ali First,landmark,Dubai Parks and Resorts,18.197711652268733
3311,Jabal Ali First,landmark,Jabel Ali,1.4942319087050917
3312,Jabal Ali First,mall,Mall of the Emirates,11.79347459743568
3313,Jabal Ali First,mall,Marina Mall,5.490677749180721
3314,Jabal Ali First,mall,Ibn-e-Battuta Mall,2.9806089885723486
3315,Jabal Ali First,mall,City Centre Mirdif,33.82663874170457
3316,Jabal Ali First,mall,Dubai Mall,23.170928509970764
3317,Jabal Ali First,extreme,north,43.22945451569386
3318,Jabal Ali First,extreme,south,23.562521925947493
3319,Jabal Ali First,extreme,east,58.188777877830574
3320,Jabal Ali First,extreme,west,19.817126302578195
3321,Jabal Ali First,extreme,center,31.12915726624238
3322,Jabal Ali Industrial First,landmark,IMG World Adventures,23.404084299335732
3323,Jabal Ali Industrial First,landmark,Dubai International Airport,39.15643893299488
3324,Jabal Ali Industrial First,landmark,Downtown Dubai,28.71470817287762
3325,Jabal Ali Industrial First,landmark,Motor City,14.349092415105458
3326,Jabal Ali Industrial First,landmark,Burj Al Arab,18.990838672390517
3327,Jabal Ali Industrial First,landmark,Burj Khalifa,28.700087643903608
3328,Jabal Ali Industrial First,landmark,Hamdan Sports Complex,21.81684951821219
3329,Jabal Ali Industrial First,landmark,Global Village,21.55181535132654
3330,Jabal Ali Industrial First,landmark,Expo 2020 Site,4.703800230677208
3331,Jabal Ali Industrial First,landmark,Al Makhtoum International Airport,11.62424834706562
3332,Jabal Ali Industrial First,landmark,Dubai Parks and Resorts,12.812213747138394
3333,Jabal Ali Industrial First,landmark,Jabel Ali,4.34761273595671
3334,Jabal Ali Industrial First,mall,Mall of the Emirates,17.623356927733624
3335,Jabal Ali Industrial First,mall,Marina Mall,10.833521614993252
3336,Jabal Ali Industrial First,mall,Ibn-e-Battuta Mall,6.888097815691769
3337,Jabal Ali Industrial First,mall,City Centre Mirdif,39.301610518261285
3338,Jabal Ali Industrial First,mall,Dubai Mall,28.974645990400475
3339,Jabal Ali Industrial First,extreme,north,48.93297952613835
3340,Jabal Ali Industrial First,extreme,south,21.501680457185216
3341,Jabal Ali Industrial First,extreme,east,63.62574455066884
3342,Jabal Ali Industrial First,extreme,west,21.903538506332048
3343,Jabal Ali Industrial First,extreme,center,36.95932782711076
3344,Jumeirah First,landmark,IMG World Adventures,13.528514912801883
3345,Jumeirah First,landmark,Dubai International Airport,11.063499823693387
3346,Jumeirah First,landmark,Downtown Dubai,0.4691152595425402
3347,Jumeirah First,landmark,Motor City,16.995496054596746
3348,Jumeirah First,landmark,Burj Al Arab,10.868192816680175
3349,Jumeirah First,landmark,Burj Khalifa,1.9200619715002115e-12
3350,Jumeirah First,landmark,Hamdan Sports Complex,16.82028732903762
3351,Jumeirah First,landmark,Global Village,14.639051266158171
3352,Jumeirah First,landmark,Expo 2020 Site,28.13441489677493
